"Date,Batch_ID,Press_Temperature_C,Press_Pressure_psi,Press_Cycle_Time_min,Fiber_Consistency_pct,Resin_Content_pct,Moisture_Content_PrePress_pct,Total_Defects_Count,Defect_Type_Surface,Defect_Type_Density_Var,Defect_Type_Warpage,Hardboard_Strength_MPa,Hardboard_Density_g_cm3,Total_Energy_kWh_Batch,Steam_Consumption_kg_Batch"
"2024-02-12,HB_BATCH_0214,211.89512990492923,599.9778858981624,14.557638440660195,92.61253373418212,9.652074346678278,6.898605656462191,4,0,0,0,47.37467205215868,0.9443961754854769,774.467543768341,1355.8645015552347"
"2024-02-12,HB_BATCH_0215,198.37868441629843,460.6169863112509,13.202670365669821,88.24552877747232,8.171094216687973,5.420190678532131,1,0,0,0,44.23724558755465,0.8659060072291956,707.1258290700796,1314.1891411033519"
"2024-02-13,HB_BATCH_0216,197.47241879235838,535.2510011063107,9.857195081345743,86.5123846281472,10.259414554573727,7.5231194018989775,3,1,0,0,46.013099089815235,0.9238270058041258,732.1085651095265,1295.4412017365298"
"2024-02-13,HB_BATCH_0217,210.82373816506626,441.4950824685046,14.549262792788195,86.83178288925977,10.661030508192608,6.667490472183653,4,0,1,0,45.63552722125862,0.8790181876336907,752.1501353743281,1315.3713718813776"
"2024-02-13,HB_BATCH_0218,211.1594125476452,426.21584035986643,11.072382393405526,92.9880670585518,9.54244225285067,6.73662995830267,4,1,0,0,44.45197026109849,0.8612250903588887,741.205870062623,1382.7026662873332"
"2024-02-13,HB_BATCH_0219,196.84978560251722,567.3130283727178,8.012953410005357,88.02940451243065,8.44156331131499,5.874922726632891,4,0,0,0,46.035307562499725,0.9303107793617854,694.7559918101016,1257.542744346761"
"2024-02-13,HB_BATCH_0220,192.84452887178983,461.0394299861313,11.570549011149595,89.72844899525649,10.355885034949136,5.788956156564549,1,0,0,0,43.243908155866606,0.8760132346611311,720.1200633075516,1248.747609384913"
"2024-02-14,HB_BATCH_0221,196.35859899439367,515.8649295972994,10.754975354214999,89.5049725491459,9.054384423692873,7.306645058495391,2,0,1,0,46.882738355004385,0.9280112836120997,725.5870670172319,1270.3129837747106"
"2024-02-14,HB_BATCH_0222,192.38562559581322,430.9914865910447,11.124521119536595,94.87569553530415,10.736505540158246,5.552301091553361,5,1,0,1,45.7070649532008,0.8619315291001594,745.0604070086316,1374.184561793837"
"2024-02-14,HB_BATCH_0223,199.98615973652826,552.8533097818688,9.261530295244015,89.44741662628138,9.771908021508493,7.6571650164040115,3,1,0,0,46.71565270254368,0.9217744896436937,721.6851022148554,1280.9293506878334"
"2024-02-14,HB_BATCH_0224,186.2518035109974,448.4399675209688,14.378455933307096,85.65409935233174,11.866386954441218,5.731083182455755,6,1,0,0,45.74513765264376,0.877141864721445,807.2433268572152,1365.8670227023122"
"2024-02-14,HB_BATCH_0225,193.13924118141745,547.0740998445345,9.952106907122197,88.47067108744372,10.260849868505876,5.594015179952594,2,0,0,0,46.88601806250263,0.924793912514793,749.4445225060964,1277.1786335379227"
"2024-02-15,HB_BATCH_0226,214.45684241398982,484.3014708334331,12.818345665093236,88.79782854471972,8.729549097433129,6.533411375023597,4,0,0,0,44.07062317495695,0.8852951917860827,775.8308229535351,1313.3871924458904"
"2024-02-15,HB_BATCH_0227,219.48213432438754,542.993177601282,14.80483720594463,90.86806103523938,10.549107566799684,7.111415348220062,4,0,0,0,50.058350918624065,0.91491195576274,771.4922821123553,1410.3536767778855"
"2024-02-15,HB_BATCH_0228,194.6762569074874,459.9251748686131,14.018568678369428,91.7711286051496,10.079403949987025,7.10719304263502,2,0,0,1,45.77917354409943,0.8850000537208428,755.1200870172111,1293.0725475224685"
"2024-02-15,HB_BATCH_0229,201.69164402818464,546.414758994232,14.357752766988854,86.43540018816611,9.108912042481585,7.863415981454005,1,1,0,0,48.89257229947838,0.9071873598458221,712.8088719394848,1293.9628615254628"
"2024-02-15,HB_BATCH_0230,215.12068013725565,410.39400629336177,11.48583728387262,90.19194067571411,9.941703953180852,7.88708583558941,4,0,0,1,47.7217013863725,0.870050006013114,747.6327412036006,1314.521523715559"
"2024-02-16,HB_BATCH_0231,186.45205492986486,431.1923324040034,12.843947097008543,94.16854855602689,8.96936900597656,5.089594325363787,8,0,1,1,42.529673546726485,0.8666062119448239,782.6130606397833,1390.8960524538056"
"2024-02-16,HB_BATCH_0232,189.41800757145444,576.4513784415564,11.45018702439306,90.24679649645412,8.064794388751832,6.843738399304997,9,0,0,0,42.011525201412844,0.9409017216669296,771.253034884551,1364.6830122411875"
"2024-02-16,HB_BATCH_0233,180.2949200799541,443.9445964321758,13.280091663969856,90.73581623613987,10.141676124493575,6.874011721490683,5,0,0,0,44.025227495066524,0.8799683390809573,787.3614037113657,1350.1015457838948"
"2024-02-16,HB_BATCH_0234,212.64245743974732,481.6260275630752,10.181404864229478,93.94369103020694,11.227782145259706,6.959651329937945,5,0,0,1,47.05683949263314,0.8909598392942512,737.9261824108094,1369.1636207743697"
"2024-02-16,HB_BATCH_0235,219.96568419950967,535.346666669416,14.673698588057949,87.06557243883837,9.537196317183085,6.084311339097722,2,1,0,0,50.636121151906345,0.9024237073893837,786.3370328160175,1323.6246285058419"
"2024-02-17,HB_BATCH_0236,198.93365517433105,433.13990400411535,9.771676416846985,87.00288658509399,11.783221847729246,7.797076889906283,4,0,0,0,46.181815846504804,0.8640816642399567,763.8008227163058,1337.7553176524195"
"2024-02-17,HB_BATCH_0237,219.5317712718548,408.0528149997756,10.23763670195893,90.9716965395203,11.418369495977696,7.12027382755155,5,0,0,0,48.42867932424998,0.8390627729159331,765.852783503377,1382.0980245473138"
"2024-02-17,HB_BATCH_0238,191.98844010578904,527.538783498419,9.840946462777346,89.26658950864466,9.320045716343369,6.190222248149299,1,0,0,0,45.266463803685355,0.9063931444782387,708.0062886616515,1338.7860224989195"
"2024-02-17,HB_BATCH_0239,196.33951308020158,459.9140175179888,8.976765055002845,90.26057469020256,10.387160315327343,5.807335350367832,1,0,0,0,45.698550017682344,0.8765240360427263,707.0572696514787,1304.465238353565"
"2024-02-17,HB_BATCH_0240,198.9476590700065,503.9473219544629,12.805539400199008,94.70434128649956,10.41689817384323,7.421158557884187,4,0,0,0,50.4174771833518,0.8887427496719505,774.9324703897887,1364.6451299068508"
"2024-02-18,HB_BATCH_0241,219.77585746062442,519.6628137043335,11.692432424805205,85.66170448503476,9.683022743340212,5.850029887018889,5,0,0,0,46.231533432818054,0.9227302746042216,756.3251669635488,1364.6701058307922"
"2024-02-18,HB_BATCH_0242,190.08633579970154,476.4498741091954,11.80220916301657,87.45710051080275,9.806056112845496,5.304182114313778,1,0,1,0,44.24162867034193,0.881504280475566,712.9974979600355,1280.1761672821967"
"2024-02-18,HB_BATCH_0243,184.72483228082677,420.5197642614447,12.483740782457378,93.85944291089405,8.747029772732574,6.483727694786742,9,1,1,0,43.60126721610147,0.8686964505418797,817.1152508441681,1415.4860561169237"
"2024-02-18,HB_BATCH_0244,194.8934760092866,507.36212094911656,13.152302677024881,87.01538187002832,10.879604056870294,5.542132807070279,2,0,1,1,45.89813514112604,0.8996508113601861,704.5689551849116,1381.291656581036"
"2024-02-18,HB_BATCH_0245,206.98357078135442,596.6858459823756,12.782298139709466,94.37802561845903,11.996262774733214,5.664856191478613,14,0,0,0,41.52617442072,0.9543860567424759,857.5571743875583,1485.3073184593472"
"2024-02-19,HB_BATCH_0246,207.043955057534,539.5303872550282,12.563930687106383,91.30010685389314,10.032393971754582,5.595291477581425,0,0,0,0,49.064786855893075,0.9207499456595262,751.3578142230724,1317.4855338859934"
"2024-02-19,HB_BATCH_0247,185.624422972634,442.9343873741705,14.974971148736529,94.55720468876216,10.223738773907888,5.321494230505732,7,0,0,0,39.57776754636387,0.8685655683964306,752.145230085248,1412.5965200547064"
"2024-02-19,HB_BATCH_0248,202.24361449170675,485.7147417876787,10.734243751932333,91.81667752075676,11.826073551761526,6.87302105155465,3,0,1,0,45.218009877307594,0.8933885352168092,720.6696060490506,1325.0544709629949"
"2024-02-19,HB_BATCH_0249,198.10180424325836,595.0053773581035,11.0634155458699,94.65154023711048,9.322355303506114,7.452301816491727,5,1,0,0,44.74578404620597,0.9389441506180717,743.992260371896,1326.4485330655575"
"2024-02-19,HB_BATCH_0250,207.40504200562071,413.48351609619465,13.86682162110135,91.11094102720915,9.58017851975038,5.125849794160153,10,0,1,0,39.55959041943757,0.8581498715559959,815.5873128269043,1459.0698558236597"
"2024-02-20,HB_BATCH_0251,187.51436997233182,427.1099180559695,8.857835713255538,86.37335843239627,10.938164139411107,7.902487481101594,7,1,0,0,42.28500209464191,0.8666088020156227,742.8293294415753,1386.3762365285233"
"2024-02-20,HB_BATCH_0252,188.65154220906427,519.4062261082177,13.47690161325615,86.96413517476108,11.559622358014284,6.684313283786825,5,0,0,0,46.92226064716955,0.8921137339732912,765.1388535985633,1372.3533531290996"
"2024-02-20,HB_BATCH_0253,218.61577230524674,521.1090224753643,14.981595046505156,90.74083534045639,8.02658409014996,5.28733712309168,3,0,0,0,46.08832717482938,0.9124006313185895,762.9601671319972,1326.5429298829538"
"2024-02-20,HB_BATCH_0254,204.07176205471137,433.4991406304731,11.640258948774518,88.99443477471368,8.82065808502269,6.125884130119488,3,0,0,0,43.52136414491511,0.878637976719582,695.6512222801903,1361.6266275895077"
"2024-02-20,HB_BATCH_0255,196.54667336869642,509.5695423502918,9.5216229651291,92.28124038880271,8.176869656068813,7.6347266578231086,3,0,0,0,44.202024764806005,0.9135657443740168,762.1843678941591,1288.7629766076689"
"2024-02-21,HB_BATCH_0256,199.93585476385667,501.54807575401594,11.814102924456964,92.85693072945674,9.44108040906158,5.851157797877857,0,0,0,0,46.75556384680207,0.9030861232743952,705.2771028927891,1270.0843072611456"
"2024-02-21,HB_BATCH_0257,199.54110821186427,415.07853263995963,9.973298077173228,88.23280639837135,8.731475866942834,7.241978437885768,4,0,0,0,47.02330391563259,0.856314382171023,769.2040756817561,1319.0823762572068"
"2024-02-21,HB_BATCH_0258,193.77487517463754,495.6770558912828,10.778954323694547,93.76436777212567,9.92272109414601,6.058035069818281,3,1,0,0,43.84492242485262,0.9014263011198052,755.6661357984011,1261.1813750468045"
"2024-02-21,HB_BATCH_0259,195.61979933613523,575.2300632688853,13.390724678044041,86.78274818189915,8.309087920749732,7.514499421649374,5,0,0,0,43.943284436219365,0.936018256416314,731.5475256381504,1346.0761315607733"
"2024-02-21,HB_BATCH_0260,215.66837663138625,522.2546371283129,8.964907230951194,88.02827968003521,8.19345410929216,5.202323368879168,4,0,0,0,48.74692620472844,0.9181127333518397,760.870493871525,1337.9101593903279"
"2024-02-22,HB_BATCH_0261,187.23488635940467,585.3128146390466,9.495873201943128,90.09498059122873,11.04937877825203,6.044978404775007,6,0,0,1,47.55804778702391,0.9400593335784491,811.0215546310214,1312.5277266511728"
"2024-02-22,HB_BATCH_0262,193.09931991329236,597.4228278190666,12.224681543625067,85.70654987687,10.912759411847535,7.3002032681480795,2,0,0,0,51.068069918520855,0.9456672145181212,764.7182623239487,1288.297338010173"
"2024-02-22,HB_BATCH_0263,182.16816192891937,498.49270611071285,9.691852671326028,91.60963966629163,9.511959170655363,6.503710363915806,3,0,0,0,42.24578751964059,0.9010893910253454,736.5040631268416,1284.2510123179795"
"2024-02-22,HB_BATCH_0264,202.63022145572242,495.4649389572779,12.276986428068195,94.10874454845283,8.417334164204489,6.290916888880874,5,0,0,0,43.5721889426401,0.8861548356387974,808.2628432329778,1408.8107160237419"
"2024-02-22,HB_BATCH_0265,218.155154541814,488.80422590421597,12.01925580426306,85.3844244612583,11.730684836222762,7.593283010876591,5,0,0,1,45.887795803320365,0.8933011690012712,738.7992636080262,1368.9803117885722"
"2024-02-23,HB_BATCH_0266,218.1706502350599,431.0631713279196,8.549027998115584,88.87222276863558,8.422655175505344,6.432192987969826,5,0,0,1,43.76091417156461,0.8688298060342586,746.1240347381407,1350.7273714755547"
"2024-02-23,HB_BATCH_0267,210.97885083552998,508.5357696724557,14.18387792706587,92.45975741935065,11.169776985807504,6.230525837637376,3,0,0,0,45.450788820367386,0.9065223361912467,756.1113388792355,1325.035626808035"
"2024-02-23,HB_BATCH_0268,216.48970024093845,437.5100051115985,8.635016368143557,87.11631968009151,11.63508784677617,6.925028827912102,5,0,0,1,46.61489094240341,0.8843572082384725,743.1431184283508,1371.535372077887"
"2024-02-23,HB_BATCH_0269,206.58349921102553,524.7978343980153,9.670713760471848,88.97155604853438,11.13388714236867,6.843602209088848,3,0,0,0,45.25240120882176,0.9201121710431379,749.8724907903461,1279.0400846320968"
"2024-02-23,HB_BATCH_0270,204.4797771010959,400.93408537507673,8.405229945530259,87.99458638616684,8.614554969633385,7.964444426508447,3,0,0,0,42.96571718568158,0.8438369015951072,709.0051527368495,1290.777246616757"
"2024-02-24,HB_BATCH_0271,215.2398899346773,577.8902262006882,8.141323227079283,94.52466865626252,9.619432382727688,5.816302667414519,7,1,1,0,47.516722118518054,0.9530974655826572,789.2273959436084,1351.6997901093164"
"2024-02-24,HB_BATCH_0272,193.86669007125965,580.8843852212648,12.576551671954576,94.84353479046031,9.181182589101073,7.340822736964236,4,0,0,0,44.8171460436582,0.9602951310512163,765.537814912677,1318.7819317870471"
"2024-02-24,HB_BATCH_0273,189.99428563262498,591.3750340548191,9.12891567288402,94.15325985171673,11.056506132974928,7.163879487694425,6,0,0,0,42.988855530616405,0.9434774854466487,765.5762188258351,1253.607203425594"
"2024-02-24,HB_BATCH_0274,193.39527960548168,454.309282320011,14.804877544589292,91.53987849786152,11.726180261066132,7.425003827663108,3,0,0,0,43.07320560151638,0.8718215508275805,776.9716270283802,1340.0219204568941"
"2024-02-24,HB_BATCH_0275,186.04307530675885,583.3827203528788,10.06917680707727,93.61537797423853,8.7475880947508,6.203972540183885,7,1,0,0,42.37358809179927,0.9293399802956878,773.7945579238311,1363.3086200006774"
"2024-02-25,HB_BATCH_0276,218.58837745986762,573.1559924609586,14.614505664715091,92.81510112576503,9.92458175089324,7.544016557167011,6,0,0,0,46.052462779114755,0.9373204849592328,808.5193108566139,1396.3499724391665"
"2024-02-25,HB_BATCH_0277,199.74707761018863,481.68178313233926,12.404028183128252,85.95338756599864,10.693869662711512,6.494182597648595,2,0,1,0,45.94677136188856,0.8711805360811556,735.1690634355634,1356.8454536497218"
"2024-02-25,HB_BATCH_0278,186.30080038448173,567.6782949730865,14.438312300932711,85.50636439878237,8.170862445610615,5.329386548384966,10,1,0,0,40.952137299188,0.913194054017381,840.1233173025512,1490.0200092496939"
"2024-02-25,HB_BATCH_0279,192.96803873085503,519.4977432638842,13.628451699451102,93.35762771311427,9.325177715886088,6.290214282947675,2,0,0,0,45.65552252187066,0.9174516448968962,748.2376172241909,1315.953145208657"
"2024-02-25,HB_BATCH_0280,186.49621167916192,418.90285438383285,13.134999591638909,88.56555282930246,9.148239877286592,5.411527751887409,4,1,0,0,40.96436582667197,0.8526366828268966,717.2840523383795,1336.2595574528725"
"2024-02-26,HB_BATCH_0281,197.04072629787106,467.60587236936436,9.407813258347703,90.72986909753645,9.589748422337188,6.640499991241516,0,0,0,0,47.3375018483307,0.894807531610661,689.1916861228143,1215.6405345017354"
"2024-02-26,HB_BATCH_0282,200.14910071080655,413.79392016139417,11.222620403031474,87.63012754239436,8.976486499512328,6.415374261021195,4,0,1,0,48.222600338815354,0.8520896846328034,758.5305099242955,1329.7467967748157"
"2024-02-26,HB_BATCH_0283,186.70544824031202,465.2283018392599,8.907520779844429,88.51798010346552,11.859024742983816,5.299684831659328,2,0,0,0,45.55079095512555,0.8804921336307985,713.1715645712559,1258.4335332426072"
"2024-02-26,HB_BATCH_0284,209.77524070157511,496.71122694926487,8.957543160352062,86.38121557880692,10.496135668853961,5.8160606732037525,3,0,0,0,48.7577634515788,0.9128476709683454,748.2064647580871,1322.932531304462"
"2024-02-26,HB_BATCH_0285,192.75503327973408,586.2949160756386,9.27312894159377,91.15408655163087,9.855663432135582,5.517910355250255,3,0,0,0,46.18183257242082,0.9440821780029317,739.0421334945966,1224.7213216937512"
"2024-02-27,HB_BATCH_0286,187.6925094502444,467.25016763357064,12.859135315519353,92.06161179037625,8.74372549477083,5.500133415680466,3,0,0,0,46.62983625941543,0.878565606011945,695.9957129524848,1325.5136534763794"
"2024-02-27,HB_BATCH_0287,196.866520879144,544.0376125754317,12.992632748350392,88.50885296137737,8.74790179199178,7.325085987603744,1,0,1,0,46.79006800889144,0.909335640722128,723.9053948968591,1257.4708076748939"
"2024-02-27,HB_BATCH_0288,184.9265902682143,470.2374587937905,11.020865671547332,86.68058543899956,9.22623098881489,7.9727986155378066,6,0,0,0,41.0354262157771,0.87875008187272,786.6714768628792,1320.640668622262"
"2024-02-27,HB_BATCH_0289,218.53822504264667,409.055722240391,13.045964038276106,93.74256982358379,9.607924124362784,6.649515373554145,4,0,0,0,46.59419909624838,0.8605600192991342,740.6207961259644,1340.9596139768228"
"2024-02-27,HB_BATCH_0290,190.13682611908033,508.2357822550441,9.72686772832318,92.82120408987994,10.836211150852575,7.715915419921188,1,1,1,0,40.37197638188352,0.9154721373973804,686.9743500256444,1204.16184881894"
"2024-02-28,HB_BATCH_0291,189.7533659168873,476.3982108522375,8.862335388597543,87.84566800511479,9.143889211427974,6.999741394632714,2,0,0,0,43.30057640722638,0.8700608376033182,686.676059033914,1272.3418409534213"
"2024-02-28,HB_BATCH_0292,217.41475938441644,541.6913395411229,13.52309669173819,87.39299935782643,8.90182807504498,6.5669130471521004,3,0,1,0,44.71845211715408,0.9370131826326512,727.9914264569034,1333.6249528452254"
"2024-02-28,HB_BATCH_0293,212.90274663331692,573.8615111429384,12.066742437243638,93.04060601848202,11.638678197520269,5.644594134222172,15,0,0,1,43.82103662782587,0.9228467018474196,857.318996416887,1540.787756455718"
"2024-02-28,HB_BATCH_0294,195.01478440450174,597.8833995729748,10.768966687182663,88.90431442787289,10.544663457074872,7.04740921198492,2,0,0,0,47.71113787934058,0.9418360864468417,727.9578763014929,1298.2839894552028"
"2024-02-28,HB_BATCH_0295,180.36681235603842,590.3886617020937,8.040700185433879,93.96051603561206,8.889632152972109,5.620861815128498,8,0,0,0,41.4356259953821,0.956868214376058,773.4277586019612,1332.2698055500377"
"2024-02-29,HB_BATCH_0296,213.97765073962734,572.6811528358365,13.626178835690581,92.34409168980875,8.37178597109639,7.44949401657815,6,0,0,0,47.60185662270898,0.9351452708526805,813.5734024654366,1369.7580380743063"
"2024-02-29,HB_BATCH_0297,217.2690837276208,421.3443466445156,11.47713682250143,94.77604045228227,8.810287127399352,5.223880391549516,6,0,0,0,44.528494388401164,0.846618409527823,755.455412274078,1355.3767740401295"
"2024-02-29,HB_BATCH_0298,212.56042286217055,513.8100788975867,14.169101749145796,87.26355535801535,10.747323305249852,7.7186181850060285,3,0,0,0,49.791440830380246,0.9115383333207353,757.3397061725225,1351.2835050131953"
"2024-02-29,HB_BATCH_0299,202.01817352222002,482.1232937820418,11.543141087930609,94.93002039187971,9.170797806122692,5.313826925837376,1,0,0,0,52.869649377692625,0.9026305761304354,719.7526024009381,1312.755424006715"
"2024-02-29,HB_BATCH_0300,201.44164785373258,402.1348058822832,11.230536307052338,92.20403332624706,11.297193514300407,5.1910550467459,5,1,0,0,45.713873570143804,0.8676271422484793,730.7081245752065,1354.3527396314307"
"2024-03-01,HB_BATCH_0301,183.47739299669993,411.47411538359484,10.520364831609257,89.60826625943558,9.93428927947238,6.791601868967609,4,0,0,0,40.96558939124675,0.8394606230569671,724.1092786865689,1325.607232520098"
"2024-03-01,HB_BATCH_0302,180.4134691066221,506.69213217519115,13.271167057444961,94.7354166375081,11.492410661660085,5.844109765143233,3,0,0,0,44.795368593970174,0.8842850049228506,752.2819907873677,1304.4471077869562"
"2024-03-01,HB_BATCH_0303,207.19121310824647,443.5840057842216,14.578777680913484,92.81492751893158,8.495610475501739,7.7034523793238465,3,0,1,0,47.49428377266767,0.8699078956653239,738.2784455281687,1383.9389798418338"
"2024-03-01,HB_BATCH_0304,212.81300525245155,410.3417558800666,13.710722794140192,89.07940035073156,11.412993190415479,5.383603540098165,6,0,0,0,49.85050046764571,0.8552819414958286,761.3895826058197,1370.3305995860624"
"2024-03-01,HB_BATCH_0305,195.0075423888361,430.1763204372995,11.13895923109841,92.43171463211245,8.116315332399575,7.603006756481129,3,0,0,0,44.34367830406049,0.870557581787063,724.3522291726606,1223.1051150537576"
"2024-03-02,HB_BATCH_0306,199.43355823814701,449.44858012539135,13.845712462510342,94.30870368436042,8.614601569376699,5.323536084212936,5,0,0,0,46.197299792655954,0.870080877655634,831.1870244213316,1380.889467902134"
"2024-03-02,HB_BATCH_0307,203.3896836302825,547.7986830742067,13.491317818845122,91.53835695416245,10.384904592803696,5.8497723618254485,0,0,0,0,45.53699325775504,0.9288201940750634,716.1858415456483,1283.7104076279716"
"2024-03-02,HB_BATCH_0308,191.62926746463688,500.0983537957876,14.624154269534266,86.0440221771866,10.462056150684287,7.019870541267786,2,0,0,0,47.44142354496285,0.8787709631305652,729.9992006433642,1352.4851267076106"
"2024-03-02,HB_BATCH_0309,186.5163240786922,427.38842414014005,9.751692103096484,85.00336807902919,8.834543771681364,5.632720997155249,8,0,0,0,42.91258999160681,0.8663753145343857,761.5563612790501,1384.6087825991794"
"2024-03-02,HB_BATCH_0310,209.1723957415718,441.3702135608645,14.285671552740034,91.62795765628013,11.909768032771522,7.603724667813096,3,0,1,0,50.16606212797771,0.8470045954980906,801.807335793834,1316.2999535435663"
"2024-03-03,HB_BATCH_0311,188.19556783857027,513.1867749660706,9.938411345400459,86.31000654228046,8.582023877087098,7.052093539849784,3,0,0,0,45.585757920473625,0.8887257346920129,722.7628780600114,1277.3818769858408"
"2024-03-03,HB_BATCH_0312,191.90721877173905,480.62954210964756,14.608645684301909,94.81450803029719,9.98999638631085,5.932932380725023,1,0,0,0,44.134961463444185,0.8849426546523311,746.1325731156792,1349.177957963663"
"2024-03-03,HB_BATCH_0313,191.63608857923109,554.8841638396976,10.957667602167744,92.55513712349014,10.132856018768091,6.917771820053843,8,1,1,0,43.83242761985905,0.9259078964521257,784.9129210997687,1418.0639811840413"
"2024-03-03,HB_BATCH_0314,183.56879578618063,441.3184040412064,8.155533469627542,89.9996510180508,8.045582589797366,7.888667081713985,5,0,1,0,42.31462444702702,0.879046298593143,735.5093974803837,1287.770289537943"
"2024-03-03,HB_BATCH_0315,193.23230434140913,543.6187256991814,8.076769033299646,90.09762232888528,8.470781605790574,5.160028884945004,1,0,0,0,46.598942295919635,0.9341611574218103,704.2067046807576,1279.5083490975696"
"2024-03-04,HB_BATCH_0316,218.16169617659705,429.10454572948896,9.567033377453921,91.05748619071827,9.049997290871985,5.400986628516265,5,0,0,0,43.82412816176485,0.8662346311528588,727.2485670683568,1340.3578767658448"
"2024-03-04,HB_BATCH_0317,189.52890154657166,525.7798777146658,12.379180903304928,92.0467329420796,11.432324437402968,7.719962587726492,2,0,0,0,45.369160034030294,0.9094899096338291,751.7933214021464,1339.096496882269"
"2024-03-04,HB_BATCH_0318,204.92986235995633,480.20477436606774,13.078057885251994,92.22880739712096,10.072415209685053,5.191332717581104,0,0,0,1,44.67349203627266,0.9037261509352422,693.6655089165354,1285.2017679996209"
"2024-03-04,HB_BATCH_0319,207.66509379569752,568.2445737562259,11.585000269869287,92.24139999477667,9.206151630986149,5.5284638646775885,2,0,0,1,45.6932079696409,0.907304551141206,726.7279075918022,1331.8685368138724"
"2024-03-04,HB_BATCH_0320,207.4819157976588,544.7957173034197,10.078058799038637,87.17423462705216,11.189637975487203,6.5340902299699835,2,1,0,0,48.54958384406595,0.9220376695454616,745.0318960741855,1274.7711405953692"
"2024-03-05,HB_BATCH_0321,182.3987536724074,483.2633770113808,9.303933363000832,87.95346213300392,11.120230993770548,6.586865609230608,4,1,0,0,42.806180832308726,0.9040233257656951,720.2359248144026,1291.5543146144923"
"2024-03-05,HB_BATCH_0322,181.7380685906606,412.4713826011179,10.22386097851622,87.88606618047857,9.934009487635803,6.966645690588148,12,0,0,1,40.227590572041834,0.8519270827435809,811.6262898966959,1434.1615220057113"
"2024-03-05,HB_BATCH_0323,192.21368615203806,560.3518677562388,11.450239301136843,88.3950208509496,9.330450578423758,5.382088589477229,2,0,0,0,43.87181576779225,0.9335880645903003,745.6505904887089,1316.8721614478015"
"2024-03-05,HB_BATCH_0324,182.0117495378545,406.58394537020354,14.392197342529133,91.62923939824304,10.558105589091944,6.306316818185339,6,1,0,0,42.0092621370114,0.8367723665207091,759.5155121117651,1385.3864725074175"
"2024-03-05,HB_BATCH_0325,203.82076794797538,545.6335783268644,13.685686951055496,90.28082030488451,11.697156762039096,5.042662468667017,1,0,0,0,46.71379917450804,0.9273500926298923,739.2571471528131,1397.5360605606359"
"2024-03-06,HB_BATCH_0326,209.90664017379578,471.4231649504332,12.631251641017112,93.25553648323165,11.812312448671257,5.186188906588757,3,0,0,0,50.13158055567124,0.8855347333636981,759.1839305223887,1391.9326849576223"
"2024-03-06,HB_BATCH_0327,183.97494844787713,407.859341577351,13.897597137762371,93.36185922418073,10.118898488440559,7.630264032063939,3,0,0,0,45.11370867947063,0.8387158530385472,722.1867340591789,1323.4840641756189"
"2024-03-06,HB_BATCH_0328,200.62719124209193,489.2419791738946,12.187821841611978,93.39006593960244,8.806590357586817,7.903398082168972,3,0,0,0,46.36718788280799,0.9116937310725028,744.101807137909,1340.3547496675428"
"2024-03-06,HB_BATCH_0329,197.61859543231597,547.9528803742362,13.41281674852876,88.17920988795034,10.038269403177697,5.722868632123228,0,0,0,0,44.15671273788027,0.9281004347932638,732.2586564067292,1285.8269049357068"
"2024-03-06,HB_BATCH_0330,218.9954852395455,469.31471104485775,13.331222948820896,92.57471000658045,10.459166207218017,6.364466349292609,1,0,0,0,49.35313413604861,0.8838981051729178,687.9819312535906,1333.999037926761"
"2024-03-07,HB_BATCH_0331,181.93242848790777,400.37747227071765,14.07483835291017,85.67988663027768,9.863276278680601,6.314205274222066,5,0,0,0,41.66669390771349,0.8438488221255839,760.86724934641,1362.2339905758254"
"2024-03-07,HB_BATCH_0332,187.94717806411006,500.39624642325737,14.632725662330891,85.70701899535923,8.617778723151497,7.921445180440661,9,1,1,0,45.257283265830004,0.9011768303164662,822.4066075493984,1457.8193056295997"
"2024-03-07,HB_BATCH_0333,217.9848299257182,465.8631658219868,13.989979342564887,89.0336659784164,11.000693221613563,7.50315291726575,5,0,1,1,44.58443435972853,0.8712877131644693,785.6598429647493,1418.2322035980394"
"2024-03-07,HB_BATCH_0334,217.43398874433424,431.07871961081906,9.49617307872083,85.2906936747578,10.699330711421068,5.184092621622972,5,0,0,0,46.49062547369417,0.8799813438327301,800.9539015774694,1273.4917908511443"
"2024-03-07,HB_BATCH_0335,212.88186692283887,473.6885208291439,10.989333842962296,91.10493084277513,11.438552306517092,5.425864474264891,4,0,0,0,49.99683680746377,0.8823701139965635,704.887807102941,1351.6465550401263"
"2024-03-08,HB_BATCH_0336,192.57324161773076,421.03833977626323,8.696614406829434,89.63508895864419,9.206336389480347,6.0940605259035445,2,1,1,0,41.63599319888725,0.8707646089337621,686.4662443651671,1248.5980999390245"
"2024-03-08,HB_BATCH_0337,188.09799190570445,504.327503562112,11.390867175138922,92.4216019329596,8.348452262377776,5.1054403037616805,4,0,1,0,43.59532174122631,0.9190857820827091,763.3853759692445,1339.195333767631"
"2024-03-08,HB_BATCH_0338,212.40794988413947,540.4147894564906,12.3803986524334,94.26501876914666,10.25683304955593,5.056274040541086,4,0,0,0,48.67795112271676,0.8982611663953951,785.5100339200619,1330.9707031104986"
"2024-03-08,HB_BATCH_0339,192.9233607711575,559.4226768675428,12.547114221834178,94.89571704363482,9.14119516801625,6.3873393787587585,3,1,0,0,44.129973227543026,0.9191517460755123,763.3182672829777,1334.8420757388062"
